docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
102095,2015-06-30,0,0,0,0.0027100271002710027,0.02168021680216802
102899,2015-07-01,0,0,0,0.005517241379310344,0.02620689655172414
104243,2015-07-02,0,0,0,0.0,0.009708737864077669
108501,2015-07-07,0,0,0,0.0018552875695732839,0.03153988868274583
108525,2015-07-07,0,0,0,0.0,0.04390243902439024
111711,2015-07-09,0,0,0,0.0,0.012195121951219513
113336,2015-07-10,0,0,0,0.0075,0.015833333333333335
116063,2015-07-14,0,0,0,0.0,0.022988505747126436
116592,2015-07-14,0,0,0,0.004016064257028112,0.012048192771084338
116659,2015-07-14,0,0,0,0.005263157894736842,0.015789473684210527
117907,2015-07-15,0,0,0,0.005917159763313609,0.01775147928994083
11802,2015-03-24,0,0,0,0.0030120481927710845,0.015060240963855422
120031,2015-07-17,0,0,1,0.010869565217391304,0.008695652173913044
120054,2015-07-17,0,0,0,0.0,0.02702702702702703
120347,2015-07-17,0,1,0,0.007385524372230428,0.019202363367799114
120640,2015-07-17,0,1,0,0.008571428571428572,0.02
121612,2015-07-20,0,0,0,0.004166666666666667,0.05416666666666667
122847,2015-07-21,0,0,0,0.009478672985781991,0.018957345971563982
124230,2015-07-22,0,0,0,0.008368200836820083,0.012552301255230125
124488,2015-07-22,3,2,1,0.002178649237472767,0.015250544662309368
125289,2015-07-22,0,0,0,0.006593406593406593,0.02857142857142857
12580,2015-03-25,0,0,0,0.002070393374741201,0.026915113871635612
127149,2015-07-24,0,1,0,0.0024509803921568627,0.012254901960784314
127663,2015-07-24,2,1,0,0.009737098344693282,0.02044790652385589
127928,2015-07-24,0,0,0,0.005813953488372093,0.01744186046511628
128193,2015-07-25,0,0,0,0.00906344410876133,0.02416918429003021
12876,2015-03-25,0,0,0,0.013953488372093023,0.013953488372093023
132429,2015-07-29,0,0,0,0.0,0.0273972602739726
132720,2015-07-29,0,0,0,0.0015923566878980893,0.020700636942675158
132732,2015-07-29,0,1,0,0.0,0.03325942350332594
132739,2015-07-29,0,0,0,0.0,0.03409090909090909
132981,2015-07-30,0,0,0,0.0015748031496062992,0.023622047244094488
132995,2015-07-30,0,0,0,0.0034904013961605585,0.010471204188481676
133205,2015-07-30,0,0,0,0.0,0.013100436681222707
133208,2015-07-30,0,0,0,0.0,0.012698412698412698
133228,2015-07-30,0,0,0,0.004784688995215311,0.019138755980861243
133324,2015-07-30,0,0,0,0.0021551724137931034,0.014008620689655173
133478,2015-07-30,0,0,0,0.0,0.015717092337917484
13357,2015-03-26,1,0,0,0.013186813186813187,0.008791208791208791
135736,2015-08-01,0,0,0,0.0,0.01809954751131222
136412,2015-08-02,0,0,0,0.0028735632183908046,0.008620689655172414
136414,2015-08-02,0,0,0,0.0,0.018518518518518517
136415,2015-08-02,0,0,0,0.0,0.014354066985645933
136448,2015-08-02,0,0,0,0.0,0.017716535433070866
139205,2015-08-05,0,0,0,0.0,0.026748971193415638
139222,2015-08-05,0,0,0,0.004618937644341801,0.016166281755196306
139223,2015-08-05,0,0,0,0.006012024048096192,0.04008016032064128
146887,2015-08-12,0,0,0,0.0,0.02127659574468085
147371,2015-08-12,0,0,0,0.014799154334038054,0.023255813953488372
152030,2015-08-17,0,0,0,0.002770083102493075,0.027700831024930747
153867,2015-08-19,0,0,0,0.003766478342749529,0.022598870056497175
156250,2015-08-21,0,0,0,0.0,0.03508771929824561
156498,2015-08-21,0,0,0,0.0036363636363636364,0.03636363636363636
158267,2015-08-30,1,0,1,0.005263157894736842,0.018421052631578946
161407,2015-09-02,0,0,0,0.010893246187363835,0.008714596949891068
161657,2015-09-03,0,0,0,0.0,0.021447721179624665
162350,2015-09-03,0,0,0,0.0,0.014035087719298246
162388,2015-09-03,0,0,0,0.0,0.012861736334405145
162841,2015-09-04,0,0,0,0.00425531914893617,0.01276595744680851
163833,2015-09-04,0,0,0,0.006160164271047228,0.028747433264887063
163846,2015-09-04,0,0,0,0.003976143141153081,0.009940357852882704
168318,2015-09-10,0,0,0,0.004424778761061947,0.01327433628318584
16890,2015-03-30,0,0,0,0.0,0.010526315789473684
170309,2015-09-12,0,0,0,0.006085192697768763,0.010141987829614604
171080,2015-09-14,0,0,0,0.0,0.013513513513513514
172746,2015-09-15,0,0,0,0.0,0.02631578947368421
173444,2015-09-16,0,0,0,0.0,0.01639344262295082
173475,2015-09-16,0,0,0,0.014084507042253521,0.025821596244131457
174002,2015-09-16,0,0,0,0.010660980810234541,0.031982942430703626
174084,2015-09-16,0,0,0,0.004807692307692308,0.028846153846153848
174539,2015-09-16,0,0,0,0.011146496815286623,0.030254777070063694
174552,2015-09-17,0,0,0,0.010362694300518135,0.012953367875647668
175329,2015-09-17,0,0,0,0.0049504950495049506,0.01155115511551155
175345,2015-09-17,0,0,0,0.0,0.027874564459930314
175588,2015-09-17,0,0,0,0.011516314779270634,0.007677543186180422
176965,2015-09-19,0,0,0,0.003952569169960474,0.03162055335968379
178996,2015-09-22,0,0,0,0.0049504950495049506,0.01485148514851485
179287,2015-09-22,0,0,0,0.0047562425683709865,0.028537455410225922
179515,2015-09-22,0,0,0,0.0,0.018957345971563982
179795,2015-09-22,0,0,0,0.01098901098901099,0.015384615384615385
179844,2015-09-22,0,0,0,0.005543237250554324,0.019955654101995565
179935,2015-09-22,0,0,0,0.005707762557077625,0.017123287671232876
180043,2015-09-23,0,0,0,0.015957446808510637,0.014184397163120567
180253,2015-09-23,0,0,0,0.0,0.012048192771084338
180269,2015-09-23,0,0,0,0.0,0.01694915254237288
180505,2015-09-23,0,0,0,0.00408997955010225,0.0081799591002045
180777,2015-09-23,0,0,0,0.004172461752433936,0.022253129346314324
181007,2015-09-23,0,0,1,0.003629764065335753,0.010889292196007259
181021,2015-09-23,0,0,0,0.003076923076923077,0.018461538461538463
181025,2015-09-23,0,0,0,0.01948051948051948,0.01948051948051948
181245,2015-09-23,0,0,0,0.011853448275862068,0.02586206896551724
181278,2015-09-24,0,0,0,0.00784313725490196,0.01803921568627451
182195,2015-09-24,0,0,0,0.003992015968063872,0.02594810379241517
183647,2015-09-26,0,0,0,0.014354066985645933,0.028708133971291867
183786,2015-09-26,0,0,0,0.006779661016949152,0.010169491525423728
186543,2015-09-29,0,0,0,0.006122448979591836,0.00816326530612245
187853,2015-09-30,0,0,0,0.004464285714285714,0.03794642857142857
191087,2015-10-04,0,0,0,0.0037593984962406013,0.009398496240601503
191395,2015-10-05,0,0,0,0.0,0.03317535545023697
19245,2015-04-01,0,0,0,0.005190311418685121,0.012110726643598616
195844,2015-10-08,0,0,0,0.001976284584980237,0.025691699604743084
195851,2015-10-08,0,0,0,0.0035587188612099642,0.014234875444839857
196090,2015-10-08,0,1,0,0.004796163069544364,0.02158273381294964
196334,2015-10-09,0,1,0,0.0017857142857142857,0.023214285714285715
201056,2015-10-14,0,0,0,0.0,0.03164556962025317
201507,2015-10-14,0,0,1,0.0,0.06477732793522267
201518,2015-10-14,0,0,1,0.0,0.06666666666666667
2043,2015-03-13,0,0,0,0.002702702702702703,0.008108108108108109
206025,2015-10-16,0,1,1,0.006112469437652812,0.030562347188264057
210856,2015-10-21,1,0,0,0.007827788649706457,0.01761252446183953
210860,2015-10-21,5,1,0,0.008797653958944282,0.008797653958944282
210876,2015-10-21,0,0,0,0.01935483870967742,0.01935483870967742
210882,2015-10-21,1,0,1,0.0024154589371980675,0.021739130434782608
211206,2015-10-21,1,0,1,0.02252252252252252,0.03153153153153153
211519,2015-10-21,1,0,1,0.00715307582260372,0.02575107296137339
212054,2015-10-22,0,0,0,0.0,0.01606425702811245
212055,2015-10-22,0,0,0,0.0032258064516129032,0.016129032258064516
212620,2015-10-22,0,0,0,0.004694835680751174,0.018779342723004695
214469,2015-10-23,0,0,0,0.0,0.040160642570281124
215181,2015-10-25,0,0,0,0.0028089887640449437,0.008426966292134831
216507,2015-10-26,0,0,0,0.0,0.01910828025477707
216521,2015-10-26,0,0,0,0.0,0.019230769230769232
21671,2015-04-02,0,0,1,0.012464046021093002,0.01725790987535954
218300,2015-10-28,1,1,1,0.0040650406504065045,0.02168021680216802
220636,2015-10-29,0,0,0,0.0,0.020477815699658702
221576,2015-10-30,0,0,0,0.001968503937007874,0.031496062992125984
223846,2015-11-04,0,0,0,0.004545454545454545,0.013636363636363636
224124,2015-11-04,0,0,0,0.011940298507462687,0.014925373134328358
225023,2015-11-05,0,0,0,0.0049504950495049506,0.033003300330033
225935,2015-11-05,0,0,0,0.0,0.07048458149779736
226586,2015-11-06,0,0,0,0.0,0.03169014084507042
226852,2015-11-06,0,0,0,0.0,0.029069767441860465
227650,2015-11-06,0,0,0,0.002702702702702703,0.02702702702702703
228078,2015-11-07,0,0,0,0.009828009828009828,0.014742014742014743
228083,2015-11-07,0,0,0,0.004405286343612335,0.022026431718061675
228088,2015-11-07,0,0,0,0.0,0.02857142857142857
228090,2015-11-07,0,0,0,0.0,0.01935483870967742
228214,2015-11-07,0,0,0,0.004366812227074236,0.019650655021834062
228340,2015-11-07,0,0,0,0.010752688172043012,0.017204301075268817
228347,2015-11-07,0,1,0,0.0019267822736030828,0.02119460500963391
228789,2015-11-08,0,0,0,0.0,0.017341040462427744
229364,2015-11-09,0,0,0,0.003115264797507788,0.03426791277258567
229366,2015-11-09,0,0,0,0.0,0.013953488372093023
229387,2015-11-09,0,0,0,0.0,0.019736842105263157
229908,2015-11-09,0,0,0,0.008460236886632826,0.028764805414551606
229930,2015-11-09,0,0,0,0.009695290858725761,0.013850415512465374
231032,2015-11-10,0,0,0,0.0,0.02127659574468085
232000,2015-11-11,0,0,0,0.0,0.02109704641350211
232517,2015-11-11,0,0,0,0.0,0.016025641025641024
232918,2015-11-11,1,0,0,0.002012072434607646,0.02012072434607646
236794,2015-11-16,0,0,0,0.006983240223463687,0.017458100558659217
241500,2015-11-19,0,0,0,0.0024937655860349127,0.017456359102244388
245455,2015-11-24,0,0,0,0.0,0.010309278350515464
245557,2015-11-24,0,0,0,0.0029411764705882353,0.011764705882352941
246777,2015-11-25,0,0,0,0.0,0.019736842105263157
249139,2015-11-27,0,0,0,0.0,0.04513064133016627
253689,2015-12-02,0,0,0,0.0,0.013636363636363636
258046,2015-12-07,1,1,0,0.005434782608695652,0.019927536231884056
258060,2015-12-07,0,0,0,0.0,0.011406844106463879
259289,2015-12-08,0,0,0,0.006172839506172839,0.00823045267489712
263987,2015-12-14,0,0,0,0.0,0.03208556149732621
264278,2015-12-14,3,0,0,0.006825938566552901,0.027303754266211604
264282,2015-12-14,0,0,0,0.0,0.028688524590163935
264290,2015-12-14,1,0,0,0.0,0.02040816326530612
265995,2015-12-16,0,0,0,0.0,0.016194331983805668
267734,2015-12-17,0,0,0,0.0,0.010948905109489052
26885,2015-04-14,0,0,0,0.00684931506849315,0.02837573385518591
269864,2015-12-19,0,0,0,0.0,0.06763285024154589
271770,2015-12-22,0,0,0,0.023809523809523808,0.017857142857142856
280327,2016-01-04,0,0,0,0.0,0.017857142857142856
28070,2015-04-15,0,0,0,0.006329113924050633,0.026220614828209764
283131,2016-01-07,0,0,0,0.0,0.015625
283252,2016-01-07,0,0,0,0.0,0.010830324909747292
283272,2016-01-07,0,0,0,0.0,0.013071895424836602
283276,2016-01-07,0,0,0,0.0,0.01809954751131222
289549,2016-01-13,0,0,0,0.014150943396226415,0.018867924528301886
290328,2016-01-14,0,0,0,0.010619469026548672,0.017699115044247787
29316,2015-04-16,0,0,0,0.006509357200976403,0.013018714401952807
295284,2016-01-20,0,0,1,0.0,0.03238095238095238
296295,2016-01-21,0,0,0,0.004246284501061571,0.03184713375796178
296507,2016-01-21,0,0,0,0.0,0.024271844660194174
296511,2016-01-21,0,0,0,0.0,0.03864734299516908
297119,2016-01-21,0,0,0,0.0,0.028169014084507043
297410,2016-01-22,0,0,0,0.002183406113537118,0.024017467248908297
299034,2016-01-24,0,0,0,0.0,0.015748031496062992
299139,2016-01-24,0,0,0,0.0034965034965034965,0.027972027972027972
299224,2016-01-24,0,0,0,0.0,0.03428571428571429
299296,2016-01-24,0,0,0,0.0037926675094816687,0.020227560050568902
299595,2016-01-25,0,0,0,0.00631578947368421,0.010526315789473684
300056,2016-01-25,0,0,0,0.0,0.017948717948717947
302360,2016-01-27,0,1,0,0.0,0.03225806451612903
302775,2016-01-27,0,4,1,0.0,0.032586558044806514
302960,2016-01-27,0,3,1,0.006600660066006601,0.033003300330033
303787,2016-01-28,0,0,0,0.0,0.0196078431372549
30471,2015-04-17,0,0,0,0.003976143141153081,0.011928429423459244
304803,2016-01-28,0,0,0,0.0,0.02
305500,2016-01-29,0,1,0,0.0,0.01593625498007968
305519,2016-01-29,0,1,0,0.009478672985781991,0.023696682464454975
305635,2016-01-29,1,1,0,0.01179245283018868,0.01179245283018868
305805,2016-01-29,1,1,0,0.014705882352941176,0.01050420168067227
306047,2016-01-29,0,0,0,0.0,0.014285714285714285
309775,2016-02-03,3,1,0,0.005952380952380952,0.017857142857142856
310498,2016-02-04,0,1,0,0.00684931506849315,0.0136986301369863
312121,2016-02-05,0,0,0,0.005847953216374269,0.029239766081871343
312153,2016-02-06,0,0,0,0.003616636528028933,0.0325497287522604
313683,2016-02-09,0,0,0,0.004132231404958678,0.010330578512396695
314160,2016-02-09,0,0,0,0.0024330900243309003,0.009732360097323601
315952,2016-02-10,0,0,0,0.003067484662576687,0.018404907975460124
315973,2016-02-10,0,0,0,0.0,0.02702702702702703
316146,2016-02-11,0,0,0,0.00408997955010225,0.016359918200409
316554,2016-02-11,0,0,2,0.0028530670470756064,0.021398002853067047
317105,2016-02-11,0,1,1,0.0012062726176115801,0.033775633293124246
318212,2016-02-12,0,0,0,0.006954102920723227,0.01808066759388039
318624,2016-02-15,0,0,0,0.005141388174807198,0.010282776349614395
318656,2016-02-15,0,0,0,0.0,0.016216216216216217
3196,2015-03-14,0,0,0,0.005025125628140704,0.01507537688442211
319724,2016-02-16,0,0,0,0.01032448377581121,0.025073746312684365
319860,2016-02-16,0,0,0,0.009216589861751152,0.016129032258064516
3200,2015-03-14,0,0,0,0.005893909626719057,0.01768172888015717
320089,2016-02-16,0,0,0,0.0,0.04524886877828054
320105,2016-02-16,0,0,0,0.0,0.04918032786885246
320635,2016-02-17,0,0,0,0.0019157088122605363,0.040229885057471264
320641,2016-02-17,0,0,0,0.0023584905660377358,0.049528301886792456
320858,2016-02-17,0,0,0,0.002512562814070352,0.007537688442211055
321258,2016-02-17,0,0,1,0.007874015748031496,0.031496062992125984
321440,2016-02-17,1,0,1,0.015151515151515152,0.03535353535353535
321651,2016-02-17,0,0,0,0.0025220680958385876,0.02648171500630517
322166,2016-02-18,0,0,0,0.01440329218106996,0.01440329218106996
324059,2016-02-19,0,1,0,0.012633624878522837,0.014577259475218658
324502,2016-02-19,0,0,0,0.002136752136752137,0.010683760683760684
324637,2016-02-20,0,0,0,0.003875968992248062,0.01744186046511628
326429,2016-02-22,0,0,0,0.0045662100456621,0.0182648401826484
3268,2015-03-13,0,0,0,0.0,0.01485148514851485
328081,2016-02-24,0,0,0,0.004081632653061225,0.024489795918367346
329431,2016-02-25,0,0,0,0.007633587786259542,0.01717557251908397
332009,2016-02-26,0,0,1,0.0029585798816568047,0.026627218934911243
332087,2016-02-26,0,0,0,0.0,0.04824561403508772
334463,2016-03-01,0,1,0,0.007712082262210797,0.010282776349614395
335286,2016-03-01,0,0,0,0.0,0.019704433497536946
336051,2016-03-02,0,0,0,0.001841620626151013,0.009208103130755065
336462,2016-03-02,0,0,0,0.0025380710659898475,0.015228426395939087
336857,2016-03-02,0,0,0,0.0025380710659898475,0.015228426395939087
338907,2016-03-04,0,0,0,0.0,0.013227513227513227
340601,2016-03-07,0,0,0,0.0,0.021897810218978103
343520,2016-03-21,0,0,0,0.004709576138147566,0.02511773940345369
343866,2016-03-21,0,0,0,0.004178272980501393,0.018105849582172703
347235,2016-03-23,0,0,0,0.0,0.045112781954887216
349635,2016-03-25,0,0,0,0.004807692307692308,0.014423076923076924
35153,2015-04-22,4,1,0,0.0,0.01948051948051948
35255,2015-04-22,5,1,0,0.003257328990228013,0.013029315960912053
352882,2016-03-30,0,0,0,0.003194888178913738,0.03194888178913738
353779,2016-03-30,0,0,0,0.0054446460980036296,0.023593466424682397
35423,2015-04-22,4,3,0,0.007614213197969543,0.012690355329949238
355638,2016-03-31,0,0,0,0.0049261083743842365,0.014778325123152709
355870,2016-04-01,0,1,0,0.008264462809917356,0.012396694214876033
356484,2016-04-01,0,0,0,0.0,0.01818181818181818
359164,2016-04-05,0,0,0,0.007425742574257425,0.03712871287128713
360388,2016-04-05,1,0,0,0.003105590062111801,0.020186335403726708
360389,2016-04-05,0,0,0,0.0020161290322580645,0.02620967741935484
360738,2016-04-06,0,1,0,0.0,0.07364341085271318
361296,2016-04-06,0,0,0,0.0,0.017094017094017096
362127,2016-04-07,0,0,0,0.0056657223796034,0.036827195467422094
362232,2016-04-07,0,0,0,0.0,0.02857142857142857
362353,2016-04-07,0,0,0,0.0038535645472061657,0.03275529865125241
362644,2016-04-07,0,0,0,0.0034129692832764505,0.02901023890784983
365763,2016-04-11,0,0,0,0.0,0.012875536480686695
365834,2016-04-11,0,0,0,0.0,0.012944983818770227
36627,2015-04-23,0,0,0,0.003289473684210526,0.009868421052631578
37447,2015-04-23,0,0,0,0.010224948875255624,0.032719836400818
376422,2016-03-15,0,0,0,0.008733624454148471,0.013100436681222707
383068,2016-04-18,0,0,0,0.0,0.020484171322160148
386378,2016-04-21,0,0,0,0.0,0.013392857142857142
386634,2016-04-21,0,0,1,0.009157509157509158,0.014652014652014652
389954,2016-04-26,0,0,0,0.004310344827586207,0.01293103448275862
390089,2016-04-26,0,0,0,0.007320644216691069,0.021961932650073207
390703,2016-04-26,1,1,1,0.004132231404958678,0.022727272727272728
391450,2016-04-27,2,0,0,0.0058309037900874635,0.011661807580174927
391817,2016-04-27,0,0,0,0.0,0.016666666666666666
392250,2016-04-27,1,1,0,0.014641288433382138,0.02342606149341142
394670,2016-04-29,1,1,1,0.007159904534606206,0.016706443914081145
405218,2016-05-11,0,0,0,0.0,0.019138755980861243
4055,2015-03-16,0,0,0,0.008928571428571428,0.022321428571428572
407104,2016-05-17,0,0,0,0.0,0.02112676056338028
412014,2016-05-22,0,0,2,0.013333333333333334,0.03111111111111111
41224,2015-04-28,0,0,0,0.0,0.016877637130801686
413382,2016-05-24,0,0,0,0.0,0.01675977653631285
415614,2016-05-26,0,0,0,0.00303951367781155,0.0243161094224924
41578,2015-04-28,0,0,0,0.014211886304909561,0.00904392764857881
418290,2016-05-29,1,0,0,0.01166489925768823,0.018027571580063628
418435,2016-05-30,0,0,0,0.011857707509881422,0.011857707509881422
421789,2016-06-02,0,0,0,0.0,0.039473684210526314
422121,2016-06-02,0,0,0,0.0038095238095238095,0.011428571428571429
42522,2015-04-29,0,0,0,0.0033222591362126247,0.009966777408637873
45468,2015-05-01,0,0,0,0.0,0.034934497816593885
459546,2016-07-15,0,0,0,0.006313131313131313,0.023989898989898988
460331,2016-07-16,0,0,0,0.010404624277456647,0.003468208092485549
465320,2016-07-21,0,0,0,0.009900990099009901,0.013201320132013201
465462,2016-07-21,0,0,0,0.007246376811594203,0.021739130434782608
465742,2016-07-22,0,1,1,0.00530035335689046,0.022968197879858657
470131,2016-07-27,3,3,2,0.01282051282051282,0.020512820512820513
470350,2016-07-27,3,1,1,0.012594458438287154,0.020151133501259445
470762,2016-07-27,2,3,0,0.008633093525179856,0.02014388489208633
471167,2016-07-28,0,0,0,0.0031746031746031746,0.015873015873015872
471520,2016-07-28,0,0,1,0.001968503937007874,0.02952755905511811
476208,2016-08-04,0,0,0,0.005398110661268556,0.022941970310391364
476209,2016-08-05,0,0,0,0.0038412291933418692,0.034571062740076826
5116,2015-03-16,0,0,0,0.0072992700729927005,0.0364963503649635
51550,2015-05-06,0,0,0,0.0,0.0226928895612708
52651,2015-05-07,0,0,0,0.0058823529411764705,0.01764705882352941
53327,2015-05-07,0,0,0,0.007352941176470588,0.0055147058823529415
5342,2015-03-17,0,0,0,0.003898635477582846,0.015594541910331383
57353,2015-05-12,0,0,0,0.0,0.014018691588785047
57545,2015-05-12,1,0,0,0.015126050420168067,0.02689075630252101
58065,2015-05-13,0,0,0,0.005639097744360902,0.02443609022556391
61700,2015-05-19,0,0,0,0.0,0.01593625498007968
6244,2015-03-17,0,0,0,0.0,0.027559055118110236
62472,2015-05-20,0,0,0,0.002544529262086514,0.015267175572519083
62844,2015-05-20,0,0,0,0.009708737864077669,0.014563106796116505
6577,2015-03-17,0,0,0,0.005791505791505791,0.019305019305019305
6606,2015-03-17,0,0,0,0.0,0.01904761904761905
6955,2015-03-18,0,0,0,0.0035650623885918,0.016042780748663103
7007,2015-03-18,0,0,0,0.005639097744360902,0.018796992481203006
74344,2015-06-02,0,0,0,0.0,0.016853932584269662
74603,2015-06-02,0,0,0,0.010752688172043012,0.008602150537634409
78631,2015-06-06,0,0,0,0.005319148936170213,0.010638297872340425
78641,2015-06-06,0,0,0,0.00997506234413965,0.0199501246882793
8319,2015-03-19,0,0,0,0.005263157894736842,0.015789473684210527
83951,2015-06-11,0,0,0,0.006578947368421052,0.010964912280701754
84269,2015-06-11,0,0,0,0.014767932489451477,0.012658227848101266
85495,2015-06-12,0,0,0,0.0049504950495049506,0.01485148514851485
85517,2015-06-12,1,0,0,0.004012036108324975,0.015045135406218655
86330,2015-06-14,0,0,0,0.0033783783783783786,0.02027027027027027
86334,2015-06-14,0,0,0,0.0,0.02403846153846154
86462,2015-06-14,0,0,0,0.009202453987730062,0.012269938650306749
86541,2015-06-15,0,0,0,0.01486988847583643,0.013011152416356878
86932,2015-06-15,0,0,0,0.00245398773006135,0.0049079754601227
87177,2015-06-15,0,0,0,0.003683241252302026,0.0055248618784530384
87711,2015-06-15,0,0,0,0.0,0.010230179028132993
87872,2015-06-16,0,0,0,0.01079913606911447,0.017278617710583154
87888,2015-06-16,0,0,0,0.003676470588235294,0.01838235294117647
88163,2015-06-16,0,0,0,0.0,0.019230769230769232
88166,2015-06-16,0,0,0,0.0,0.02054794520547945
88170,2015-06-16,0,0,0,0.0,0.012345679012345678
89126,2015-06-17,0,0,0,0.009230769230769232,0.018461538461538463
89141,2015-06-17,0,0,0,0.0,0.014150943396226415
90726,2015-06-18,0,0,1,0.009259259259259259,0.009259259259259259
91074,2015-06-18,0,0,0,0.020833333333333332,0.015625
92422,2015-06-19,0,0,0,0.0043907793633369925,0.01756311745334797
95259,2015-06-23,0,0,0,0.012987012987012988,0.017316017316017316
95595,2015-06-23,0,0,0,0.01834862385321101,0.021406727828746176
95596,2015-06-24,0,0,0,0.011764705882352941,0.01764705882352941
96644,2015-06-24,0,0,0,0.006423982869379015,0.029978586723768737
